gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_15x_n	dead_15x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons	cds_len	dead_10x_len	dead_10x_pct	dead_15x_len	dead_15x_pct	dead_20x_len	dead_20x_pct	dead_30x_len	dead_30x_pct
RECQL5	ENST00000317905	19	0		0		0		2	4,6	3356	0	0.0	0	0.0	0	0.0	671	20.0
REEP1	ENST00000538924	9	0		0		0		1	6	1035	0	0.0	0	0.0	0	0.0	198	19.1
REEP2	ENST00000378339	8	0		0		0		1	5	925	0	0.0	0	0.0	0	0.0	134	14.5
REEP6	ENST00000233596	5	0		0		0		0		655	0	0.0	0	0.0	0	0.0	0	0.0
REEP6	ENST00000395479	6	0		0		0		0		756	0	0.0	0	0.0	0	0.0	0	0.0
REL	ENST00000394479	10	0		0		0		3	5,9-10	1964	0	0.0	0	0.0	0	0.0	1043	53.1
RELA	ENST00000406246	11	0		0		0		4	3-4,6,11	1876	0	0.0	0	0.0	0	0.0	1136	60.6
RELB	ENST00000221452	12	0		0		0		2	8,12	1980	0	0.0	0	0.0	0	0.0	531	26.8
RELN	ENST00000428762	65	0		0		0		16	1,9,12,14,16,19,30,33,36,38-39,44,49-50,52,56	11683	0	0.0	0	0.0	0	0.0	3374	28.9
RELT	ENST00000064780	10	0		0		0		1	4	1493	0	0.0	0	0.0	0	0.0	187	12.5
REN	ENST00000272190	10	0		0		0		4	1,7-8,10	1421	0	0.0	0	0.0	0	0.0	602	42.4
REPS1	ENST00000450536	20	0		0		0		7	1,3-4,16-18,20	2791	0	0.0	0	0.0	0	0.0	1144	41.0
REPS2	ENST00000357277	18	0		0		0		18	1-18	2343	0	0.0	0	0.0	0	0.0	2343	100.0
RERE	ENST00000400908	22	0		0		0		7	4-5,11,13,15,17-18	5141	0	0.0	0	0.0	0	0.0	2327	45.3
REST	ENST00000309042	3	0		0		0		2	2,4	3354	0	0.0	0	0.0	0	0.0	3250	96.9
RET	ENST00000355710	20	0		0		0		7	5-6,11,13,15-17	3745	0	0.0	0	0.0	0	0.0	1233	32.9
RETN	ENST00000221515	3	0		0		0		0		387	0	0.0	0	0.0	0	0.0	0	0.0
RETREG1	ENST00000306320	9	0		0		0		4	1-2,4,9	1674	0	0.0	0	0.0	0	0.0	1128	67.4
REV3L	ENST00000368802	32	0		0		0		12	1,3,8,11-14,17,19,23,25,27	10033	0	0.0	0	0.0	0	0.0	6872	68.5
REXO2	ENST00000265881	7	0		0		0		2	1,7	854	0	0.0	0	0.0	0	0.0	317	37.1
RFC1	ENST00000349703	25	0		0		0		9	2,6,8,13,17,20-22,25	3944	0	0.0	0	0.0	0	0.0	1513	38.4
RFC2	ENST00000055077	11	0		0		0		2	1,4	1285	0	0.0	0	0.0	0	0.0	260	20.2
RFC4	ENST00000296273	10	0		0		0		4	2-4,7	1292	0	0.0	0	0.0	0	0.0	491	38.0
RFFL	ENST00000394597	6	0		0		0		1	7	1212	0	0.0	0	0.0	0	0.0	202	16.7
RFT1	ENST00000296292	13	0		0		0		3	6,11-12	1886	0	0.0	0	0.0	0	0.0	554	29.4
RFWD3	ENST00000361070	12	0		0		0		4	2,6,11-12	2565	0	0.0	0	0.0	0	0.0	1117	43.5
RFX2	ENST00000303657	17	0		0		0		8	5,7,11,13-17	2512	0	0.0	0	0.0	0	0.0	1371	54.6
RFX3	ENST00000617270	16	0		0		0		4	3,6,8,14	2570	0	0.0	0	0.0	0	0.0	691	26.9
RFX4	ENST00000392842	18	0		0		0		3	7-8,18	2568	0	0.0	0	0.0	0	0.0	575	22.4
RFX5	ENST00000452671	9	0		0		0		2	3,11	2031	0	0.0	0	0.0	0	0.0	1149	56.6
RFX6	ENST00000332958	19	0		0		0		7	1,7,9-11,16,18	3167	0	0.0	0	0.0	0	0.0	1215	38.4
RFX7	ENST00000559447	9	0		0		0		4	2,6,9-10	4563	0	0.0	0	0.0	0	0.0	3930	86.1
RFXANK	ENST00000303088	8	0		0		0		0		943	0	0.0	0	0.0	0	0.0	0	0.0
RFXAP	ENST00000255476	3	0		0		0		1	1	879	0	0.0	0	0.0	0	0.0	620	70.5
RGL3	ENST00000380456	19	0		0		0		2	2,18	2513	0	0.0	0	0.0	0	0.0	269	10.7
RGR	ENST00000652092	7	0		0		0		1	7	1016	0	0.0	0	0.0	0	0.0	152	15.0
RGS10	ENST00000369103	5	0		0		0		3	2,4-5	646	0	0.0	0	0.0	0	0.0	470	72.8
RGS18	ENST00000367460	5	0		0		0		4	1-2,4-5	808	0	0.0	0	0.0	0	0.0	726	89.9
RGS5	ENST00000313961	5	0		0		0		1	4	646	0	0.0	0	0.0	0	0.0	187	28.9
RGS6	ENST00000553525	17	0		0		0		5	3,5,9-10,14	1813	0	0.0	0	0.0	0	0.0	590	32.5
RGS7	ENST00000440928	17	0		0		0		6	4,6,8-9,15-16	1828	0	0.0	0	0.0	0	0.0	659	36.1
RGS9	ENST00000262406	19	0		0		0		5	2,4-5,10,18	2405	0	0.0	0	0.0	0	0.0	871	36.2
RGS9BP	ENST00000334176	1	0		0		0		1	1	728	0	0.0	0	0.0	0	0.0	728	100.0
RHAG	ENST00000371175	10	0		0		0		3	3,8,10	1430	0	0.0	0	0.0	0	0.0	300	21.0
RHBDF1	ENST00000262316	17	0		0		0		0		2908	0	0.0	0	0.0	0	0.0	0	0.0
RHBDF2	ENST00000675367	17	0		0		0		2	9-10	2824	0	0.0	0	0.0	0	0.0	347	12.3
RHCE	ENST00000294413	10	0		0		0		2	1-2	1454	0	0.0	0	0.0	0	0.0	375	25.8
RHD	ENST00000328664	10	0		0		0		5	1-3,5-6	1454	0	0.0	0	0.0	0	0.0	891	61.3
RHEB	ENST00000262187	8	0		0		0		1	1	715	0	0.0	0	0.0	0	0.0	72	10.1
RHO	ENST00000296271	5	0		0		0		2	3-4	1147	0	0.0	0	0.0	0	0.0	446	38.9
RHOA	ENST00000418115	4	0		0		0		1	4	662	0	0.0	0	0.0	0	0.0	151	22.8
RHOB	ENST00000272233	1	0		0		0		1	1	611	0	0.0	0	0.0	0	0.0	611	100.0
RHOBTB2	ENST00000251822	9	0		0		0		3	5,7,9	2364	0	0.0	0	0.0	0	0.0	1336	56.5
RHOG	ENST00000351018	1	0		0		0		1	2	596	0	0.0	0	0.0	0	0.0	596	100.0
RHOH	ENST00000381799	1	0		0		0		1	3	596	0	0.0	0	0.0	0	0.0	596	100.0
RHOXF1	ENST00000217999	3	0		0		1	1	3	1-3	615	0	0.0	0	0.0	418	68.0	615	100.0
RIC1	ENST00000414202	26	0		0		0		8	9-10,15,19,22-25	4792	0	0.0	0	0.0	0	0.0	2019	42.1
RIC3	ENST00000309737	6	0		0		0		2	1,5	1230	0	0.0	0	0.0	0	0.0	313	25.4
RICTOR	ENST00000357387	38	0		0		0		13	5,7,11,15,20-22,26,28,31,34-35,38	5887	0	0.0	0	0.0	0	0.0	2823	48.0
RIGI	ENST00000379883	18	0		0		0		4	3,8-9,11	3138	0	0.0	0	0.0	0	0.0	842	26.8
RILPL1	ENST00000376874	7	0		0		0		3	1-2,5	1352	0	0.0	0	0.0	0	0.0	693	51.3
RIMBP2	ENST00000690449	19	0		0		0		6	5,7,11,16,18-19	4469	0	0.0	0	0.0	0	0.0	2308	51.6
RIMS1	ENST00000521978	34	0		0		0		12	3,5-6,10,12-14,17-18,28,30-31	5759	0	0.0	0	0.0	0	0.0	2903	50.4
RIMS2	ENST00000696799	30	0		0		0		9	1,6-7,13-15,17,25,28	5424	0	0.0	0	0.0	0	0.0	2422	44.7
RIN1	ENST00000311320	10	0		0		0		2	1,10	2552	0	0.0	0	0.0	0	0.0	603	23.6
RIN2	ENST00000255006	11	0		0		0		5	6,9-10,12-13	2908	0	0.0	0	0.0	0	0.0	2140	73.6
RING1	ENST00000374656	6	0		0		0		1	4	1341	0	0.0	0	0.0	0	0.0	236	17.6
RINT1	ENST00000257700	15	0		0		0		6	4-6,10-11,14	2679	0	0.0	0	0.0	0	0.0	1143	42.7
RIOK2	ENST00000283109	10	0		0		0		2	8,10	1859	0	0.0	0	0.0	0	0.0	730	39.3
RIPK1	ENST00000259808	10	0		0		0		3	2,4,7	2216	0	0.0	0	0.0	0	0.0	439	19.8
RIPK3	ENST00000216274	10	0		0		0		1	3	1757	0	0.0	0	0.0	0	0.0	330	18.8
RIPK4	ENST00000332512	8	0		0		0		3	2,7-8	2515	0	0.0	0	0.0	0	0.0	1771	70.4
RIPOR1	ENST00000042381	21	0		0		0		1	19	4080	0	0.0	0	0.0	0	0.0	217	5.3
RIPOR2	ENST00000643898	22	0		0		0		6	1,7,13,19,21-22	3584	0	0.0	0	0.0	0	0.0	1419	39.6
RIPPLY1	ENST00000276173	4	0		0		0		4	1-4	536	0	0.0	0	0.0	0	0.0	536	100.0
RIPPLY2	ENST00000369689	4	0		0		0		1	4	467	0	0.0	0	0.0	0	0.0	168	36.0
RIT1	ENST00000368323	5	0		0		0		1	5	760	0	0.0	0	0.0	0	0.0	212	27.9
RLBP1	ENST00000268125	7	0		0		0		3	4,6,9	1094	0	0.0	0	0.0	0	0.0	527	48.2
RLIM	ENST00000332687	3	0		0		1	4	3	2-4	1935	0	0.0	0	0.0	1642	84.9	1935	100.0
RMI2	ENST00000312499	2	0		0		0		2	1-2	484	0	0.0	0	0.0	0	0.0	484	100.0
RMND1	ENST00000444024	11	0		0		0		4	2,8-10	1570	0	0.0	0	0.0	0	0.0	847	53.9
RMP64	ENST00000314400	9	0		0		0		3	4,6,9	1884	0	0.0	0	0.0	0	0.0	1023	54.3
RNASEH1	ENST00000315212	8	0		0		0		1	1	1021	0	0.0	0	0.0	0	0.0	148	14.5
RNASEH2A	ENST00000221486	8	0		0		0		1	3	1060	0	0.0	0	0.0	0	0.0	144	13.6
RNASEH2B	ENST00000336617	11	0		0		0		3	4,7,11	1159	0	0.0	0	0.0	0	0.0	360	31.1
RNASEH2C	ENST00000308418	4	0		0		0		2	1-2	575	0	0.0	0	0.0	0	0.0	388	67.5
RNASEL	ENST00000367559	6	0		0		0		5	2-4,6-7	2346	0	0.0	0	0.0	0	0.0	2193	93.5
RNASET2	ENST00000508775	9	0		0		0		2	1-2	951	0	0.0	0	0.0	0	0.0	187	19.7
RNF113A	ENST00000371442	1	0		0		1	1	1	1	1052	0	0.0	0	0.0	1052	100.0	1052	100.0
RNF114	ENST00000244061	6	0		0		0		0		807	0	0.0	0	0.0	0	0.0	0	0.0
RNF125	ENST00000217740	6	0		0		0		2	1,5	819	0	0.0	0	0.0	0	0.0	312	38.1
RNF13	ENST00000392894	9	0		0		0		3	3-4,6	1326	0	0.0	0	0.0	0	0.0	358	27.0
RNF135	ENST00000328381	5	0		0		0		2	2,5	1399	0	0.0	0	0.0	0	0.0	714	51.0
RNF139	ENST00000303545	2	0		0		0		1	2	2035	0	0.0	0	0.0	0	0.0	1834	90.1
RNF149	ENST00000295317	7	0		0		0		4	1-2,6-7	1343	0	0.0	0	0.0	0	0.0	1034	77.0
RNF168	ENST00000318037	6	0		0		0		1	1	1836	0	0.0	0	0.0	0	0.0	321	17.5
RNF170	ENST00000527424	6	0		0		0		2	4,6	897	0	0.0	0	0.0	0	0.0	260	29.0
RNF2	ENST00000367510	6	0		0		0		1	2	1131	0	0.0	0	0.0	0	0.0	107	9.5
RNF207	ENST00000377939	17	0		0		0		3	13-14,17	2245	0	0.0	0	0.0	0	0.0	514	22.9
RNF212	ENST00000433731	10	0		0		0		3	3-4,9	1094	0	0.0	0	0.0	0	0.0	256	23.4
RNF212B	ENST00000430154	14	0		0		1	3	3	3,6,10	1183	0	0.0	0	0.0	73	6.2	235	19.9
RNF213	ENST00000582970	67	0		0		0		25	4,8,11,17,21,26-27,29-31,33,35-37,40-41,47,50,56,59-60,63-65,68	16964	0	0.0	0	0.0	0	0.0	9794	57.7
RNF216	ENST00000389902	16	0		0		0		5	3-4,8,10,15	3092	0	0.0	0	0.0	0	0.0	1466	47.4
RNF220	ENST00000361799	14	0		0		0		3	2-3,5	1981	0	0.0	0	0.0	0	0.0	920	46.4
RNF31	ENST00000324103	21	0		0		0		5	3,7,11,13,17	3639	0	0.0	0	0.0	0	0.0	1064	29.2
RNF34	ENST00000361234	6	0		0		0		2	3,5	1239	0	0.0	0	0.0	0	0.0	650	52.5
RNF40	ENST00000324685	19	0		0		0		7	2,10-11,13-14,16,19	3386	0	0.0	0	0.0	0	0.0	1449	42.8
RNF43	ENST00000407977	9	0		0		0		1	9	2532	0	0.0	0	0.0	0	0.0	1376	54.3
RNF6	ENST00000381588	3	0		0		0		1	5	2118	0	0.0	0	0.0	0	0.0	1789	84.5
RNH1	ENST00000354420	9	0		0		0		1	10	1566	0	0.0	0	0.0	0	0.0	191	12.2
RNLS	ENST00000331772	7	0		0		0		2	1,3	1169	0	0.0	0	0.0	0	0.0	301	25.7
RNPC3	ENST00000423855	14	0		0		0		6	1-2,5,7,9,11	1834	0	0.0	0	0.0	0	0.0	862	47.0
ROBO1	ENST00000464233	30	0		0		0		12	4-5,9-10,13,16,21-23,26-27,31	5556	0	0.0	0	0.0	0	0.0	2628	47.3
ROBO2	ENST00000696593	28	0		0		0		13	1-2,5,8,10-12,16-18,23-24,26	4982	0	0.0	0	0.0	0	0.0	2583	51.8
ROBO3	ENST00000397801	28	0		0		0		2	1-2	4721	0	0.0	0	0.0	0	0.0	527	11.2
ROBO4	ENST00000306534	18	0		0		0		6	6,8-9,11-12,17	3384	0	0.0	0	0.0	0	0.0	1312	38.8
ROCK2	ENST00000315872	33	0		0		0		6	1-2,10,17,23,32	4827	0	0.0	0	0.0	0	0.0	912	18.9
ROGDI	ENST00000322048	11	0		0		0		1	6	1084	0	0.0	0	0.0	0	0.0	116	10.7
ROM1	ENST00000278833	3	0		0		0		1	1	1116	0	0.0	0	0.0	0	0.0	610	54.7
ROR1	ENST00000371079	9	0		0		0		4	3,7-9	2994	0	0.0	0	0.0	0	0.0	2254	75.3
ROR2	ENST00000375708	9	0		0		0		3	1,3,9	3012	0	0.0	0	0.0	0	0.0	1891	62.8
RORA	ENST00000335670	11	0		0		0		3	4-5,9	1792	0	0.0	0	0.0	0	0.0	709	39.6
RORB	ENST00000376896	10	0		0		0		2	4,9	1580	0	0.0	0	0.0	0	0.0	555	35.1
RORC	ENST00000318247	11	0		0		0		2	5-6	1777	0	0.0	0	0.0	0	0.0	675	38.0
ROS1	ENST00000368507	44	0		0		0		17	3,8,13-14,17,21-22,25,30-32,34-35,37,40-41,44	7906	0	0.0	0	0.0	0	0.0	3745	47.4
RP1	ENST00000220676	3	0		0		0		2	2,4	6531	0	0.0	0	0.0	0	0.0	6339	97.1
RP1L1	ENST00000382483	3	0		0		0		2	3-4	7263	0	0.0	0	0.0	0	0.0	6634	91.3
RP2	ENST00000218340	5	0		0		2	1-2	5	1-5	1153	0	0.0	0	0.0	808	70.1	1153	100.0
RP9	ENST00000297157	6	0		0		0		4	1-3,5	786	0	0.0	0	0.0	0	0.0	455	57.9
RPA1	ENST00000254719	17	0		0		0		5	2-3,10,13,17	2191	0	0.0	0	0.0	0	0.0	661	30.2
RPAP1	ENST00000304330	24	0		0		0		6	3,5,11,18,22-23	4662	0	0.0	0	0.0	0	0.0	1602	34.4
RPE65	ENST00000262340	14	0		0		0		8	3,5,8,10-14	1882	0	0.0	0	0.0	0	0.0	1190	63.2
RPGR	ENST00000645032	15	0		1	15	2	10,15	14	2-15	3759	0	0.0	1726	45.9	1932	51.4	3711	98.7
RPGRIP1	ENST00000400017	24	0		0		0		4	14,19,21-22	4341	0	0.0	0	0.0	0	0.0	729	16.8
RPGRIP1L	ENST00000647211	26	0		0		0		13	3-6,8,10-13,15,17-18,24	4468	0	0.0	0	0.0	0	0.0	2783	62.3
RPH3A	ENST00000389385	20	0		0		0		2	8,11	2485	0	0.0	0	0.0	0	0.0	293	11.8
RPIA	ENST00000283646	9	0		0		0		4	1,3-4,6	1116	0	0.0	0	0.0	0	0.0	550	49.3
RPL10	ENST00000369817	6	0		0		0		6	2-7	765	0	0.0	0	0.0	0	0.0	765	100.0
RPL10L	ENST00000298283	1	0		0		0		1	1	665	0	0.0	0	0.0	0	0.0	665	100.0
RPL11	ENST00000643754	6	0		0		0		2	1,6	657	0	0.0	0	0.0	0	0.0	76	11.6
RPL13	ENST00000311528	5	0		0		0		1	4	736	0	0.0	0	0.0	0	0.0	194	26.4
RPL15	ENST00000307839	3	0		0		0		2	2,4	675	0	0.0	0	0.0	0	0.0	518	76.7
RPL17	ENST00000580261	6	0		0		0		4	2-3,5,7	675	0	0.0	0	0.0	0	0.0	308	45.6
RPL18	ENST00000549920	7	0		0		0		1	2	707	0	0.0	0	0.0	0	0.0	107	15.1
RPL21	ENST00000311549	5	0		0		0		1	5	583	0	0.0	0	0.0	0	0.0	171	29.3
RPL26	ENST00000648839	3	0		0		0		1	3	498	0	0.0	0	0.0	0	0.0	161	32.3
RPL27	ENST00000253788	4	0		0		0		0		491	0	0.0	0	0.0	0	0.0	0	0.0
RPL31	ENST00000264258	4	0		0		0		2	3-4	458	0	0.0	0	0.0	0	0.0	279	60.9
RPL35	ENST00000348462	4	0		0		0		2	2,4	452	0	0.0	0	0.0	0	0.0	327	72.3
RPL35A	ENST00000647248	4	0		0		0		0		413	0	0.0	0	0.0	0	0.0	0	0.0
RPL3L	ENST00000268661	10	0		0		0		1	5	1424	0	0.0	0	0.0	0	0.0	207	14.5
RPL4	ENST00000307961	10	0		0		0		4	2,5-6,8	1484	0	0.0	0	0.0	0	0.0	591	39.8
RPL5	ENST00000370321	8	0		0		0		2	3,5	1054	0	0.0	0	0.0	0	0.0	359	34.1
RPL8	ENST00000528957	5	0		0		0		1	3	874	0	0.0	0	0.0	0	0.0	239	27.3
RPL9	ENST00000295955	6	0		0		0		2	3,6	699	0	0.0	0	0.0	0	0.0	237	33.9
RPS10	ENST00000648437	5	0		0		0		3	2-3,6	598	0	0.0	0	0.0	0	0.0	424	70.9
RPS14	ENST00000407193	4	0		0		0		2	3-4	536	0	0.0	0	0.0	0	0.0	279	52.1
RPS15	ENST00000592588	4	0		0		0		2	3-4	518	0	0.0	0	0.0	0	0.0	389	75.1
RPS15A	ENST00000322989	4	0		0		0		2	2,4	473	0	0.0	0	0.0	0	0.0	259	54.8
RPS17	ENST00000647841	5	0		0		0		1	2	508	0	0.0	0	0.0	0	0.0	172	33.9
RPS19	ENST00000598742	5	0		0		0		1	2	538	0	0.0	0	0.0	0	0.0	91	16.9
RPS20	ENST00000009589	4	0		0		0		3	1-2,4	440	0	0.0	0	0.0	0	0.0	346	78.6
RPS23	ENST00000296674	4	0		0		0		1	4	512	0	0.0	0	0.0	0	0.0	167	32.6
RPS24	ENST00000372360	5	0		0		0		1	1	493	0	0.0	0	0.0	0	0.0	23	4.7
RPS26	ENST00000646449	4	0		0		0		2	2-3	428	0	0.0	0	0.0	0	0.0	349	81.5
RPS27	ENST00000651669	4	0		0		0		1	2	335	0	0.0	0	0.0	0	0.0	129	38.5
RPS28	ENST00000600659	3	0		0		0		0		270	0	0.0	0	0.0	0	0.0	0	0.0
RPS29	ENST00000245458	3	0		0		0		2	1-2	231	0	0.0	0	0.0	0	0.0	202	87.4
RPS6KA3	ENST00000379565	22	0		0		6	11-16	21	1-18,20-22	2663	0	0.0	0	0.0	718	27.0	2566	96.4
RPS6KB1	ENST00000225577	15	0		0		0		4	1-2,4,10	1878	0	0.0	0	0.0	0	0.0	448	23.9
RPS6KB2	ENST00000312629	15	0		0		0		1	1	1749	0	0.0	0	0.0	0	0.0	98	5.6
RPS6KC1	ENST00000366960	15	0		0		0		8	1-2,6,10-11,13-15	3501	0	0.0	0	0.0	0	0.0	2683	76.6
RPS7	ENST00000645674	6	0		0		0		6	2-7	705	0	0.0	0	0.0	0	0.0	705	100.0
RPSA	ENST00000301821	6	0		0		0		3	2-4	1008	0	0.0	0	0.0	0	0.0	558	55.4
RRAD	ENST00000299759	4	0		0		0		2	4-5	1007	0	0.0	0	0.0	0	0.0	523	51.9
RRAGA	ENST00000380527	1	0		0		0		1	1	962	0	0.0	0	0.0	0	0.0	962	100.0
RRAGC	ENST00000373001	7	0		0		0		1	2	1340	0	0.0	0	0.0	0	0.0	224	16.7
RRAGD	ENST00000369415	7	0		0		0		4	2,4-6	1343	0	0.0	0	0.0	0	0.0	783	58.3
RRAS	ENST00000246792	6	0		0		0		1	6	777	0	0.0	0	0.0	0	0.0	105	13.5
RRAS2	ENST00000256196	6	0		0		0		3	4-6	735	0	0.0	0	0.0	0	0.0	376	51.2
RREB1	ENST00000379938	10	0		0		0		3	10,12-13	5429	0	0.0	0	0.0	0	0.0	4227	77.9
RRM1	ENST00000300738	19	0		0		0		3	3,5,16	2759	0	0.0	0	0.0	0	0.0	434	15.7
RRM2B	ENST00000251810	9	0		0		0		3	3,7,9	1236	0	0.0	0	0.0	0	0.0	435	35.2
RRP1B	ENST00000340648	16	0		0		0		7	6-8,12-14,16	2597	0	0.0	0	0.0	0	0.0	1721	66.3
RRP7A	ENST00000323013	7	0		0		0		3	2,5-6	983	0	0.0	0	0.0	0	0.0	500	50.9
RRP9	ENST00000232888	15	0		0		0		4	10-13	1728	0	0.0	0	0.0	0	0.0	504	29.2
RS1	ENST00000379984	6	0		0		2	3,6	5	2-6	795	0	0.0	0	0.0	299	37.6	723	90.9
RSPH1	ENST00000291536	9	0		0		0		3	5,7-8	1110	0	0.0	0	0.0	0	0.0	500	45.0
RSPH3	ENST00000367069	8	0		0		0		4	1,4-5,8	1417	0	0.0	0	0.0	0	0.0	857	60.5
RSPH4A	ENST00000229554	6	0		0		0		1	1	2271	0	0.0	0	0.0	0	0.0	706	31.1
RSPH9	ENST00000372163	5	0		0		0		3	1,3-4	931	0	0.0	0	0.0	0	0.0	564	60.6
RSPO1	ENST00000356545	5	0		0		0		1	4	892	0	0.0	0	0.0	0	0.0	212	23.8
RSPO2	ENST00000276659	5	0		0		0		1	2	832	0	0.0	0	0.0	0	0.0	114	13.7
RSPO4	ENST00000217260	5	0		0		0		2	3-4	805	0	0.0	0	0.0	0	0.0	367	45.6
RSPRY1	ENST00000394420	14	0		0		0		3	5,8,15	2011	0	0.0	0	0.0	0	0.0	416	20.7
RSRC1	ENST00000611884	9	0		0		0		2	3,9	1185	0	0.0	0	0.0	0	0.0	319	26.9
RSRC2	ENST00000331738	10	0		0		0		3	8-10	1505	0	0.0	0	0.0	0	0.0	560	37.2
RTEL1	ENST00000360203	34	0		0		0		1	9	4583	0	0.0	0	0.0	0	0.0	86	1.9
RTN2	ENST00000245923	11	0		0		0		2	3,5	1858	0	0.0	0	0.0	0	0.0	739	39.8
RTN4IP1	ENST00000369063	9	0		0		0		3	2-3,7	1371	0	0.0	0	0.0	0	0.0	465	33.9
RTN4R	ENST00000043402	2	0		0		0		0		1462	0	0.0	0	0.0	0	0.0	0	0.0
RTP1	ENST00000312295	2	0		0		0		2	1-2	832	0	0.0	0	0.0	0	0.0	832	100.0
RTTN	ENST00000640769	49	0		0		0		15	1,3,6,10,13,22-23,26-27,31,34,36,38,40-41	7661	0	0.0	0	0.0	0	0.0	2238	29.2
RUBCN	ENST00000296343	20	0		0		0		4	10-11,18-19	3319	0	0.0	0	0.0	0	0.0	641	19.3
RUFY1	ENST00000319449	18	0		0		0		3	2-3,11	2487	0	0.0	0	0.0	0	0.0	520	20.9
RUNDC3A	ENST00000426726	11	0		0		0		1	3	1561	0	0.0	0	0.0	0	0.0	169	10.8
RUNX1	ENST00000675419	8	0		0		0		3	4,6,9	1603	0	0.0	0	0.0	0	0.0	895	55.8
RUNX1T1	ENST00000523629	11	0		0		0		3	4,6,9	2035	0	0.0	0	0.0	0	0.0	686	33.7
RUNX2	ENST00000647337	8	0		0		0		2	3,9	1726	0	0.0	0	0.0	0	0.0	884	51.2
RUNX3	ENST00000308873	5	0		0		0		2	3,5	1348	0	0.0	0	0.0	0	0.0	690	51.2
RUSC2	ENST00000361226	11	0		0		0		6	2-4,7-8,12	4771	0	0.0	0	0.0	0	0.0	3445	72.2
RXFP1	ENST00000307765	18	0		0		0		5	5,13,16-18	2634	0	0.0	0	0.0	0	0.0	1173	44.5
RXFP2	ENST00000298386	18	0		0		0		7	1,7,10,13,15-16,18	2625	0	0.0	0	0.0	0	0.0	1351	51.5
RXFP4	ENST00000368318	1	0		0		0		1	1	1145	0	0.0	0	0.0	0	0.0	1145	100.0
RXYLT1	ENST00000261234	6	0		0		0		3	1-2,6	1452	0	0.0	0	0.0	0	0.0	803	55.3
RYBP	NM_012234.7	4	0		0		0		0		737	0	0.0	0	0.0	0	0.0	0	0.0
RYR1	ENST00000359596	106	0		0		0		19	10,13,21,28-29,31,34,41-42,44,47,60,78,89,91,93,95,98,102	17237	0	0.0	0	0.0	0	0.0	4604	26.7
RYR2	ENST00000366574	105	0		0		0		27	3,10,17-18,20,22-23,26,28,31,34-37,39,41,43,46,52-53,56,66-67,71,84,90,102	17004	0	0.0	0	0.0	0	0.0	6408	37.7
RYR3	ENST00000634891	104	0		0		0		32	2,4,6,16,18-19,24,27,29,34-35,52,55,58-60,63,66-68,71,73-74,76,79,85,89,95,98,101-102,104	16693	0	0.0	0	0.0	0	0.0	6865	41.1
S1PR2	ENST00000646641	1	0		0		0		1	2	1082	0	0.0	0	0.0	0	0.0	1082	100.0
S1PR4	ENST00000246115	1	0		0		0		1	1	1175	0	0.0	0	0.0	0	0.0	1175	100.0
SAA1	ENST00000356524	3	0		0		0		3	2-4	429	0	0.0	0	0.0	0	0.0	429	100.0
SACS	ENST00000382292	9	0		0		0		3	5,8,10	13920	0	0.0	0	0.0	0	0.0	13190	94.8
SAG	ENST00000409110	15	0		0		0		4	8,11,13,16	1518	0	0.0	0	0.0	0	0.0	484	31.9
SALL1	ENST00000251020	3	0		0		0		2	2-3	4035	0	0.0	0	0.0	0	0.0	3939	97.6
SALL2	ENST00000537235	2	0		0		0		1	2	3058	0	0.0	0	0.0	0	0.0	2971	97.2
SALL4	ENST00000217086	4	0		0		0		3	1-2,4	3242	0	0.0	0	0.0	0	0.0	2941	90.7
SAMD11	ENST00000616016	14	0		0		0		1	8	2815	0	0.0	0	0.0	0	0.0	183	6.5
SAMD12	ENST00000314727	4	0		0		0		1	4	686	0	0.0	0	0.0	0	0.0	304	44.3
SAMD4B	ENST00000610417	12	0		0		0		3	4,8,11	2325	0	0.0	0	0.0	0	0.0	1070	46.0
SAMD7	ENST00000335556	7	0		0		0		3	7-9	1481	0	0.0	0	0.0	0	0.0	482	32.5
SAMD9	ENST00000379958	1	0		0		0		1	3	4790	0	0.0	0	0.0	0	0.0	4790	100.0
SAMD9L	ENST00000318238	1	0		0		0		1	5	4775	0	0.0	0	0.0	0	0.0	4775	100.0
SAMHD1	ENST00000646673	16	0		0		0		5	1,6,8,11,14	2201	0	0.0	0	0.0	0	0.0	701	31.8
SAPCD1	ENST00000415669	5	0		0		0		2	1-2	637	0	0.0	0	0.0	0	0.0	295	46.3
SAR1B	ENST00000402673	6	0		0		0		2	3,5	717	0	0.0	0	0.0	0	0.0	264	36.8
SARDH	ENST00000439388	20	0		0		0		4	2,6,14,18	3157	0	0.0	0	0.0	0	0.0	814	25.8
SARS1	ENST00000234677	11	0		0		0		2	4,7	1765	0	0.0	0	0.0	0	0.0	421	23.9
SARS2	ENST00000221431	16	0		0		0		4	1,7,9-10	1877	0	0.0	0	0.0	0	0.0	608	32.4
SART3	ENST00000546815	19	0		0		0		6	1,4-5,8,16,18	3272	0	0.0	0	0.0	0	0.0	1454	44.4
SASH1	ENST00000367467	20	0		0		0		6	1-2,13,15,18,20	4144	0	0.0	0	0.0	0	0.0	2154	52.0
SASH3	ENST00000356892	8	0		0		2	4,8	8	1-8	1303	0	0.0	0	0.0	373	28.6	1303	100.0
