gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons
SCN2A	ENST00000375437	26	0		0		0	
SCN2A	ENST00000631182	26	0		0		15	2,6,7,11,12,13,14,15,16,17,18,20,21,25,27
SCN2B	ENST00000278947	4	0		0		1	3
SCN3A	ENST00000283254	26	0		0		19	3,4,6,8,9,11,12,13,14,15,16,17,18,20,21,22,25,27,28
SCN3B	ENST00000299333	5	0		0		1	4
SCN4A	ENST00000435607	24	0		0		12	1,2,10,12,13,14,15,19,20,21,22,24
SCN4B	ENST00000324727	5	0		0		1	2
SCN5A	ENST00000413689	27	0		0		1	18
SCN5A	ENST00000423572	27	0		0		14	2,5,7,10,11,12,13,15,17,18,22,26,27,28
SCN7A	ENST00000643258	24	0		0		12	3,6,11,12,13,14,15,16,17,21,22,26
SCN8A	ENST00000354534	26	0		0		0	
SCN8A	ENST00000627620	26	0		0		9	2,7,11,12,17,19,24,26,27
SCN9A	ENST00000642356	26	0		2	2,21	20	2,3,5,7,8,9,10,12,14,15,16,17,18,19,21,22,24,25,26,27
SCNM1	ENST00000368905	7	0		0		1	4
SCNN1A	ENST00000228916	12	0		0		7	2,3,4,7,9,11,12
SCNN1B	ENST00000343070	12	0		0		1	7
SCNN1G	ENST00000300061	12	0		0		6	3,4,6,7,12,13
SCO1	ENST00000255390	6	0		0		2	1,6
SCO2	ENST00000395693	1	0		0		1	2
SCP2	ENST00000371514	16	0		0		7	6,8,10,13,14,15,16
SCRIB	ENST00000356994	37	0		35	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,35,36,37	37	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
SCUBE3	ENST00000274938	22	0		0		2	20,21
SCYL1	ENST00000270176	18	0		0		4	1,7,16,18
SCYL2	ENST00000360820	17	0		0		8	2,3,4,5,11,12,15,18
SDC3	ENST00000339394	5	0		0		2	1,5
SDCCAG8	ENST00000366541	18	0		18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18	18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
SDHA	ENST00000264932	15	0		0		6	3,6,7,10,11,14
SDHAF1	ENST00000378887	1	0		0		1	1
SDHAF2	ENST00000301761	4	0		0		1	4
SDHB	ENST00000375499	8	0		0		4	2,5,7,8
SDHC	ENST00000367975	6	0		0		1	3
SDHD	ENST00000375549	4	0		0		1	1
SDK2	ENST00000392650	45	0		0		18	2,6,7,9,10,13,14,15,16,27,29,31,32,36,38,39,41,42
SDR9C7	ENST00000293502	4	0		0		2	1,3
SEC16B	ENST00000308284	25	0		0		9	4,7,10,11,12,14,18,19,21
SEC23A	ENST00000307712	19	0		0		6	2,3,11,17,19,20
SEC23B	ENST00000650089	19	0		0		6	2,3,4,15,18,19
SEC24C	ENST00000345254	22	0		0		3	3,4,5
SEC24D	ENST00000280551	22	0		0		6	11,12,13,15,22,23
SEC31A	ENST00000395310	26	0		0		9	7,11,12,13,14,15,20,25,26
SEC61A1	ENST00000243253	12	0		0		7	2,3,6,7,8,11,12
SEC61B	ENST00000223641	4	0		0		2	2,3
SEC63	ENST00000369002	21	0		0		3	3,4,14
SECISBP2	ENST00000375807	17	0		0		5	4,12,14,16,17
SEL1L	ENST00000336735	21	0		0		2	1,13
SELENBP1	ENST00000368868	12	0		0		3	2,11,12
SELENOI	ENST00000260585	10	0		0		2	7,10
SELENON	ENST00000374315	12	0		0		3	3,7,8
SEMA3A	ENST00000265362	17	0		0		8	3,5,9,11,13,15,16,17
SEMA3D	ENST00000284136	17	0		1	9	5	7,9,10,12,13
SEMA3E	ENST00000643230	17	0		0		5	6,9,12,16,17
SEMA3F	ENST00000002829	18	0		0		4	10,17,18,19
SEMA4A	ENST00000368285	14	0		0		5	7,10,11,12,15
SEMA5A	ENST00000382496	21	0		0		14	3,4,8,9,10,12,13,14,15,16,17,18,19,20
SEMA6B	ENST00000586582	16	0		0		3	6,10,17
SEMA6D	ENST00000536845	18	0		0		6	3,4,8,11,12,19
SEMA7A	ENST00000261918	14	0		0		2	4,11
SENP7	ENST00000394095	24	0		0		11	2,5,6,7,8,9,14,19,21,23,24
SEPHS1	ENST00000327347	8	0		0		3	2,5,8
SEPSECS	ENST00000382103	11	0		0		4	5,7,8,11
SEPTIN12	ENST00000268231	9	0		0		1	10
SEPTIN4	ENST00000672673	14	0		0		3	1,11,12
SEPTIN9	ENST00000329047	11	0		0		0	
SEPTIN9	ENST00000427177	12	0		1	1	4	1,3,5,7
SERAC1	ENST00000647468	16	0		0		8	5,6,7,8,11,15,16,17
SERPINA1	ENST00000393087	4	0		2	2,5	4	2,3,4,5
SERPINA11	ENST00000334708	4	0		0		4	2,3,4,5
SERPINA12	ENST00000677451	4	0		0		3	2,4,5
SERPINA3	ENST00000393078	4	0		0		2	2,5
SERPINA6	ENST00000341584	4	0		4	2,3,4,5	4	2,3,4,5
SERPINA7	ENST00000372563	4	0		3	2,4,5	4	2,3,4,5
SERPINB6	ENST00000380539	6	0		0		3	2,6,7
SERPINB7	ENST00000398019	7	0		0		4	2,4,6,8
SERPINB8	ENST00000397985	6	0		0		2	5,6
SERPINC1	ENST00000367698	7	0		0		5	1,2,3,5,7
SERPIND1	ENST00000215727	4	0		0		2	2,3
SERPINE1	ENST00000223095	8	0		0		4	2,3,7,8
SERPINF1	ENST00000254722	7	0		1	2	4	2,3,5,8
SERPINF2	ENST00000453066	9	0		6	2,6,7,8,9,10	8	2,4,5,6,7,8,9,10
SERPING1	ENST00000278407	7	0		0		3	3,7,8
SERPINH1	ENST00000358171	4	0		0		4	2,3,4,5
SERPINI1	ENST00000446050	8	0		0		3	2,3,7
SET	ENST00000322030	8	0		0		2	3,5
SETBP1	ENST00000649279	5	0		0		3	2,4,6
SETD1A	ENST00000262519	18	0		0		4	4,7,8,11
SETD1B	ENST00000604567	16	0		0		10	2,3,6,7,8,9,10,12,15,17
SETD2	ENST00000409792	21	0		0		7	3,4,5,12,15,17,18
SETD5	ENST00000402198	21	0		0		5	17,18,19,20,23
SETD6	ENST00000219315	8	0		0		7	2,3,4,5,6,7,8
SETX	ENST00000224140	24	0		0		7	6,9,10,11,17,25,26
SEZ6	ENST00000317338	17	0		1	16	7	2,5,6,9,11,12,16
SF3B1	ENST00000335508	25	0		0		10	1,2,3,6,10,11,15,17,18,25
SF3B2	ENST00000322535	22	0		0		4	1,3,7,20
SF3B4	ENST00000271628	6	0		0		0	
SFRP4	ENST00000436072	6	0		0		2	1,6
SFTPA1	ENST00000398636	4	0		0		1	6
SFTPA2	ENST00000372325	4	0		0		2	3,4
SFTPB	ENST00000519937	10	0		0		2	5,6
SFTPC	ENST00000679463	5	0		0		0	
SFXN4	ENST00000355697	14	0		0		5	1,5,6,10,12
SGCA	ENST00000262018	9	0		0		2	7,9
SGCB	ENST00000381431	6	0		0		2	1,4
SGCD	ENST00000337851	8	0		0		2	4,9
SGCE	ENST00000648936	11	0		0		3	5,6,7
SGCG	ENST00000218867	7	0		0		1	8
SGK3	ENST00000521198	16	0		0		5	4,7,10,12,16
SGMS1	ENST00000361781	5	0		0		2	7,11
SGMS2	ENST00000690982	5	0		0		2	3,7
SGO1	ENST00000412997	7	0		1	5	5	2,3,5,7,8
SGO2	ENST00000357799	8	0		0		6	3,4,6,7,8,9
SGPL1	ENST00000373202	14	0		0		3	8,10,12
SGSH	ENST00000326317	8	0		0		3	3,7,8
SGSM3	ENST00000248929	21	0		0		3	5,17,21
SH2B1	ENST00000684370	8	0		0		1	2
SH2B3	ENST00000341259	7	0		0		4	2,6,7,8
SH2D1A	ENST00000371139	4	0		0		4	1,2,3,4
SH3BP2	ENST00000503393	12	0		0		2	3,4
SH3GL1	ENST00000269886	10	0		0		1	4
SH3KBP1	ENST00000397821	18	0		6	2,5,7,13,16,18	18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
SH3PXD2B	ENST00000311601	13	0		0		5	2,9,10,12,13
SH3TC2	ENST00000515425	17	0		0		6	10,11,12,13,15,17
SHANK1	ENST00000293441	23	0		0		4	2,22,23,24
SHANK2	ENST00000601538	24	0		0		12	3,4,7,11,12,13,14,15,18,22,25,26
SHANK3	NM_001372044.2	24	2	12,13	2	12,13	10	3,5,9,10,12,13,14,18,23,24
SHARPIN	ENST00000398712	8	0		0		1	2
SHH	ENST00000297261	3	0		0		3	1,2,3
SHMT2	ENST00000328923	12	0		0		2	6,7
SHOC1	ENST00000682961	27	0		0		17	3,5,6,7,9,11,13,14,15,16,17,18,19,20,21,25,27
SHOC2	ENST00000369452	8	0		0		4	2,4,5,6
SHOX	ENST00000686671	5	0		0		2	1,5
SHOX2	ENST00000483851	5	0		0		4	1,2,4,5
SHPK	ENST00000225519	7	0		0		5	2,3,4,6,7
SHQ1	ENST00000325599	11	0		0		4	1,5,7,11
SHROOM3	ENST00000296043	11	0		0		4	2,5,7,11
SHROOM4	ENST00000376020	9	0		3	4,5,9	9	1,2,3,4,5,6,7,8,9
SI	ENST00000264382	47	0		1	7	20	2,5,6,7,8,12,14,15,24,26,27,28,30,31,33,35,39,42,46,48
SIAE	ENST00000263593	10	0		0		0	
SIAH1	ENST00000394725	1	0		0		1	2
SIGMAR1	ENST00000277010	4	0		0		2	2,4
SIK1	ENST00000270162	13	1	13	13	2,3,4,5,6,7,8,9,10,11,12,13,14	13	2,3,4,5,6,7,8,9,10,11,12,13,14
SIK3	ENST00000445177	24	0		0		7	6,7,8,10,20,21,23
SIL1	ENST00000394817	9	0		0		3	2,3,10
SIM1	ENST00000369208	11	0		0		5	2,6,7,9,12
SIN3A	ENST00000394947	20	0		0		8	2,3,5,6,10,13,16,21
SIN3B	ENST00000248054	19	0		0		14	1,2,5,6,7,8,9,10,11,12,13,14,15,18
SIPA1L3	ENST00000222345	20	0		0		11	3,4,5,7,9,10,14,15,16,17,22
SIRPG	ENST00000303415	5	0		0		2	3,4
SIRT1	ENST00000212015	9	0		0		4	1,2,6,9
SIX1	ENST00000645694	2	0		0		1	1
SIX2	ENST00000303077	2	0		0		2	1,2
SIX3	ENST00000260653	2	0		0		1	1
SIX5	ENST00000317578	3	0		0		2	1,2
SIX6	ENST00000327720	2	0		0		1	1
SKI	ENST00000378536	7	0		0		5	1,3,4,6,7
SKIC2	ENST00000375394	28	28	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	28	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28	28	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
SKIC3	ENST00000358746	40	0		0		16	5,6,9,13,16,20,22,23,26,27,29,31,34,37,38,41
SKOR2	ENST00000425639	7	0		0		5	2,4,5,6,7
SLC10A1	ENST00000216540	5	0		0		2	1,5
SLC10A2	ENST00000245312	6	0		0		2	1,6
SLC10A7	ENST00000335472	12	0		0		5	2,3,4,5,12
SLC11A1	ENST00000233202	15	0		0		5	2,3,6,9,12
SLC11A2	ENST00000262052	15	0		0		1	10
SLC12A1	ENST00000380993	26	0		0		12	2,4,5,7,8,11,12,15,18,24,26,27
SLC12A2	ENST00000262461	27	0		0		9	1,6,7,8,10,13,17,22,24
SLC12A3	ENST00000563236	26	0		0		10	3,5,8,10,14,15,19,21,22,24
SLC12A5	ENST00000243964	26	0		0		6	6,12,19,23,25,26
SLC12A6	ENST00000354181	25	0		0		4	11,14,18,24
SLC12A9	ENST00000354161	13	0		0		3	5,9,14
SLC13A1	ENST00000194130	15	0		0		9	2,4,5,6,7,11,12,13,15
SLC13A3	ENST00000279027	13	0		0		5	1,3,5,9,10
SLC13A5	ENST00000433363	12	0		0		4	5,6,7,12
SLC14A1	ENST00000321925	8	0		0		3	4,8,10
SLC16A1	ENST00000369626	4	0		0		2	2,4
SLC16A12	ENST00000371790	6	0		0		3	6,7,8
SLC16A2	ENST00000587091	6	0		2	3,5	6	1,2,3,4,5,6
SLC17A3	ENST00000397060	11	0		0		4	3,4,7,11
SLC17A5	ENST00000355773	11	0		0		5	1,3,4,6,8
SLC17A8	ENST00000323346	12	0		0		5	1,3,5,8,11
SLC17A9	ENST00000370351	13	0		0		4	6,8,10,11
SLC18A2	ENST00000644641	15	0		0		4	4,12,13,15
SLC18A3	ENST00000374115	1	0		0		1	1
SLC19A1	ENST00000311124	5	0		0		2	2,6
SLC19A2	ENST00000236137	6	0		0		3	1,2,6
SLC19A3	ENST00000644224	5	0		0		3	3,5,6
SLC1A1	ENST00000262352	12	0		0		5	3,8,9,11,12
SLC1A2	ENST00000278379	11	0		0		3	2,4,7
SLC1A3	ENST00000265113	9	0		0		3	2,9,10
SLC1A4	ENST00000234256	8	0		0		5	1,4,5,6,8
SLC20A1	ENST00000272542	10	0		0		4	2,6,7,8
SLC20A2	ENST00000520262	10	0		0		6	2,4,6,7,8,11
SLC22A12	ENST00000377574	10	0		0		3	1,7,9
SLC22A4	ENST00000200652	10	0		0		8	1,2,3,4,6,7,8,10
SLC22A5	ENST00000245407	10	0		0		5	1,3,5,9,10
SLC24A1	ENST00000261892	9	0		0		2	2,9
SLC24A4	ENST00000532405	17	0		0		8	1,3,9,11,12,15,16,17
SLC24A5	ENST00000341459	9	0		0		5	1,2,6,7,8
SLC25A1	ENST00000215882	9	0		0		3	2,4,5
SLC25A10	ENST00000350690	11	0		0		2	2,10
SLC25A11	ENST00000225665	8	0		0		2	1,2
SLC25A12	ENST00000422440	18	0		0		7	1,4,7,14,15,17,18
SLC25A13	ENST00000265631	18	0		0		2	2,18
SLC25A15	ENST00000338625	6	0		0		4	2,5,6,7
SLC25A19	ENST00000416858	6	0		0		2	6,7
SLC25A20	ENST00000319017	9	0		0		1	4
SLC25A21	ENST00000331299	10	0		0		7	3,4,5,6,7,8,9
SLC25A22	ENST00000628067	9	0		0		1	5
SLC25A24	ENST00000565488	10	0		0		4	6,7,9,10
SLC25A26	ENST00000354883	10	0		0		4	1,3,4,5
SLC25A3	ENST00000228318	7	0		0		0	
SLC25A3	ENST00000552981	7	0		0		2	2,7
SLC25A32	ENST00000297578	7	0		0		2	1,5
SLC25A36	ENST00000324194	7	0		0		3	1,3,6
SLC25A38	ENST00000650617	7	0		0		2	1,5
SLC25A4	ENST00000281456	4	0		0		4	1,2,3,4
SLC25A42	ENST00000318596	7	0		0		2	6,8
SLC25A46	ENST00000355943	8	0		0		5	1,2,4,6,8
SLC25A5	ENST00000317881	4	0		2	1,2	4	1,2,3,4
SLC26A1	ENST00000398516	2	0		0		0	
SLC26A2	ENST00000286298	2	0		0		2	2,3
SLC26A3	ENST00000340010	20	0		0		6	5,11,12,16,19,21
SLC26A4	ENST00000644269	20	0		0		10	3,5,7,9,12,13,14,16,17,19
SLC26A5	ENST00000306312	18	0		0		4	3,10,18,20
SLC26A6	ENST00000395550	21	0		0		0	
SLC26A7	ENST00000276609	18	0		0		6	3,12,13,14,17,18
SLC26A8	ENST00000490799	19	0		0		6	3,5,6,11,17,20
SLC26A9	ENST00000367135	20	0		0		5	9,10,14,15,17
SLC27A4	ENST00000300456	12	0		0		7	2,3,4,5,7,8,13
SLC28A1	ENST00000394573	17	0		0		7	3,5,12,13,14,15,17
SLC29A3	ENST00000373189	6	0		0		4	2,3,4,6
SLC2A1	ENST00000426263	10	0		0		5	4,5,7,9,10
SLC2A10	ENST00000359271	5	0		0		1	2
SLC2A2	ENST00000314251	11	0		0		5	6,7,8,9,11
SLC2A3	ENST00000075120	10	0		0		4	1,3,7,9
SLC2A6	ENST00000371899	10	0		0		4	2,5,6,7
SLC2A9	ENST00000264784	12	0		0		3	6,7,10
SLC30A10	ENST00000366926	4	0		0		4	1,2,3,4
SLC30A2	ENST00000374276	8	0		0		1	7
SLC30A5	ENST00000396591	16	0		0		8	1,4,5,6,9,10,12,16
SLC30A7	ENST00000357650	11	0		0		6	1,2,3,4,6,10
SLC30A8	ENST00000456015	8	0		0		2	3,8
SLC30A9	ENST00000264451	18	0		0		5	1,5,9,12,17
SLC31A1	ENST00000374212	4	0		0		1	5
SLC32A1	ENST00000217420	2	0		0		2	1,2
SLC33A1	ENST00000643144	6	0		0		3	1,2,3
SLC34A1	ENST00000324417	12	0		0		4	4,5,11,13
SLC34A2	ENST00000382051	12	0		0		6	2,6,7,9,12,13
SLC34A3	ENST00000673835	12	0		0		3	4,6,7
SLC35A1	ENST00000369552	8	0		0		2	6,7
SLC35A2	ENST00000247138	5	0		0		4	1,2,3,4
SLC35A3	ENST00000533028	7	0		0		2	4,6
SLC35B2	ENST00000393812	4	0		0		1	4
SLC35C1	ENST00000314134	2	0		0		2	1,2
SLC35D1	ENST00000235345	12	0		0		1	1
SLC35F1	ENST00000360388	8	0		0		3	3,4,8
SLC35F5	ENST00000245680	15	0		0		6	1,2,4,6,7,11
SLC35G2	ENST00000446465	1	0		0		1	2
SLC36A2	ENST00000335244	10	0		0		3	1,2,6
SLC37A3	ENST00000326232	14	0		0		1	6
SLC37A4	NM_001164277.2	9	0		0		5	1,4,5,7,8
SLC38A12	ENST00000335464	9	0		0		3	3,5,10
SLC38A3	ENST00000614032	15	0		0		0	
SLC38A8	ENST00000299709	10	0		0		4	3,9,10,11
SLC39A12	ENST00000377369	12	0		0		6	2,5,6,9,10,12
SLC39A13	ENST00000362021	9	0		0		2	2,10
SLC39A14	ENST00000359741	8	0		0		1	4
SLC39A14	ENST00000381237	8	0		0		5	2,3,4,6,7
SLC39A4	ENST00000301305	12	0		0		2	1,12
SLC39A5	ENST00000454355	10	0		0		3	5,9,11
SLC39A7	ENST00000374677	7	7	1,2,3,4,5,6,7	7	1,2,3,4,5,6,7	7	1,2,3,4,5,6,7
SLC39A8	ENST00000356736	8	0		0		3	2,8,9
SLC3A1	ENST00000260649	10	0		0		7	1,2,3,4,5,7,10
SLC40A1	ENST00000261024	8	0		0		4	1,3,7,8
SLC41A1	ENST00000367137	10	0		0		3	2,5,10
SLC44A1	ENST00000374720	16	0		0		7	1,7,9,11,12,14,15
SLC44A4	ENST00000229729	21	21	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	21	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21	21	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
SLC45A1	ENST00000471889	8	0		1	5	7	2,4,5,6,7,8,9
SLC45A2	ENST00000296589	7	0		4	4,5,6,7	5	1,4,5,6,7
SLC46A1	ENST00000612814	5	0		0		1	2
SLC49A4	ENST00000261038	9	0		0		3	1,3,4
SLC4A1	ENST00000262418	19	0		0		1	19
SLC4A10	ENST00000446997	26	0		0		6	2,4,12,15,16,23
SLC4A11	ENST00000642402	20	0		0		6	5,8,12,13,16,18
SLC4A2	ENST00000413384	22	0		0		5	8,9,10,16,19
SLC4A3	ENST00000358055	22	0		0		4	3,13,21,22
SLC4A4	ENST00000264485	24	0		0		2	3,4
SLC4A4	ENST00000340595	22	0		0		9	1,3,5,6,7,15,17,19,20
SLC4A7	ENST00000454389	26	0		0		4	8,11,17,20
SLC4A8	ENST00000453097	25	0		0		8	5,6,8,12,16,21,22,23
SLC51A	ENST00000296327	9	0		0		1	6
SLC51B	ENST00000334287	3	0		0		0	
SLC52A1	ENST00000254853	4	0		0		2	4,5
SLC52A2	ENST00000643944	4	0		0		0	
SLC52A3	ENST00000645534	4	0		0		3	2,3,5
SLC5A1	ENST00000266088	15	0		0		2	4,12
SLC5A2	ENST00000330498	14	0		0		6	1,7,10,11,13,14
SLC5A5	ENST00000222248	15	0		0		5	6,7,13,14,15
SLC5A6	ENST00000310574	15	0		0		3	3,14,16
SLC5A7	ENST00000264047	8	0		1	8	3	2,4,8
SLC66A1	ENST00000375153	7	0		0		2	2,7
SLC67A1	ENST00000649076	10	3	2,4,7	9	2,3,4,5,6,7,9,10,11	10	2,3,4,5,6,7,8,9,10,11
SLC6A1	ENST00000287766	14	0		0		5	3,6,7,12,16
SLC6A14	ENST00000598581	14	0		4	1,4,8,11	14	1,2,3,4,5,6,7,8,9,10,11,12,13,14
SLC6A17	ENST00000331565	11	0		0		4	2,7,8,12
SLC6A19	ENST00000304460	12	0		0		3	1,7,8
SLC6A2	ENST00000568943	14	0		0		5	2,4,5,7,10
SLC6A20	ENST00000358525	11	0		0		7	1,5,6,7,8,10,11
SLC6A3	ENST00000270349	14	2	8,11	14	2,3,4,5,6,7,8,9,10,11,12,13,14,15	14	2,3,4,5,6,7,8,9,10,11,12,13,14,15
SLC6A4	ENST00000650711	13	0		0		6	3,5,6,8,9,14
SLC6A5	ENST00000525748	16	0		0		5	2,6,8,10,16
SLC6A6	ENST00000622186	13	0		0		5	3,5,7,8,11
SLC6A8	ENST00000253122	13	0		0		13	1,2,3,4,5,6,7,8,9,10,11,12,13
SLC6A9	ENST00000372310	13	0		0		2	4,6
SLC7A14	ENST00000231706	7	0		0		3	3,7,8
SLC7A3	ENST00000374299	11	0		2	6,11	11	2,3,4,5,6,7,8,9,10,11,12
SLC7A5	ENST00000261622	10	0		0		3	1,3,5
SLC7A6OS	ENST00000263997	5	0		0		2	1,3
SLC7A7	ENST00000674313	9	0		0		2	2,3
SLC7A9	ENST00000023064	12	0		0		8	3,4,6,8,9,10,12,13
SLC9A1	ENST00000263980	12	0		0		6	1,2,3,5,8,9
SLC9A3	ENST00000264938	17	0		1	1	8	1,2,6,7,8,9,14,16
SLC9A6	ENST00000630721	17	0		2	9,12	16	2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18
SLC9A7	ENST00000616978	17	0		3	1,3,7	17	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
SLC9A9	ENST00000316549	16	0		0		4	2,3,8,16
SLC9D1	ENST00000434316	12	0		0		4	2,9,10,13
SLCO1B1	ENST00000256958	14	0		0		7	3,4,5,8,10,12,14
SLCO1B3	ENST00000381545	14	0		0		6	4,5,6,9,11,15
SLCO1C1	ENST00000266509	14	0		0		5	6,8,9,12,15
SLCO2A1	ENST00000310926	14	0		0		5	2,3,4,8,11
SLF2	ENST00000238961	20	0		0		6	1,3,6,8,9,12
SLFN14	ENST00000674182	4	0		0		4	3,4,5,6
SLIRP	ENST00000557342	4	0		0		4	1,2,3,4
SLIT2	ENST00000504154	37	0		0		14	1,2,3,5,6,14,18,20,22,23,28,31,32,35
SLIT3	ENST00000519560	36	0		0		11	1,8,9,13,15,16,17,18,31,32,36
SLITRK1	ENST00000674365	1	0		0		1	2
SLITRK2	ENST00000335565	1	0		1	5	1	5
SLITRK3	ENST00000475390	1	0		0		1	2
SLITRK6	ENST00000647374	1	0		0		1	2
SLK	ENST00000369755	19	0		0		7	7,9,10,14,15,16,17
SLMAP	ENST00000671191	23	0		0		8	2,9,16,18,19,20,21,24
SLPI	ENST00000338380	4	0		0		2	2,3
SLURP1	ENST00000246515	3	0		0		1	3
SLX4	ENST00000294008	14	0		0		12	2,4,5,6,7,8,9,11,12,13,14,15
SMAD1	ENST00000302085	6	0		0		2	3,6
SMAD2	ENST00000262160	10	0		0		1	5
SMAD3	ENST00000327367	9	0		0		6	1,2,4,6,7,8
SMAD4	ENST00000342988	11	0		0		1	11
SMAD6	ENST00000288840	4	0		0		2	1,4
SMAD7	ENST00000262158	4	0		0		2	1,4
SMAD9	ENST00000379826	6	0		0		6	2,3,4,5,6,7
SMARCA1	ENST00000371121	25	0		6	1,3,5,14,17,19	24	1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
SMARCA2	ENST00000349721	33	0		0		12	2,4,5,7,8,9,11,18,22,25,27,30
SMARCA4	ENST00000344626	34	0		0		0	
SMARCA4	ENST00000646693	35	0		0		15	2,4,5,7,15,16,18,19,20,25,28,29,31,35,36
SMARCA5	ENST00000283131	24	0		0		11	1,2,3,6,7,17,18,19,20,21,22
SMARCAD1	ENST00000354268	23	0		0		11	2,9,10,11,13,14,15,17,19,21,22
SMARCAL1	ENST00000357276	16	0		0		7	3,6,7,9,10,15,18
SMARCB1	ENST00000644036	9	0		9	1,2,3,4,5,6,7,8,9	9	1,2,3,4,5,6,7,8,9
SMARCC1	ENST00000254480	28	0		0		13	1,3,4,6,7,8,15,20,21,22,26,27,28
SMARCC2	ENST00000550164	29	0		0		4	21,22,27,28
SMARCD1	ENST00000394963	13	0		0		2	1,8
SMARCD2	ENST00000448276	13	0		0		5	6,9,10,11,12
SMARCE1	ENST00000348513	10	0		0		3	4,6,8
SMC1A	ENST00000322213	25	0		7	1,2,3,11,17,20,24	25	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
SMC1B	ENST00000357450	25	0		0		10	3,5,6,11,13,15,16,22,23,24
SMC3	ENST00000361804	29	0		0		12	3,5,6,7,9,10,14,18,25,26,27,28
SMC5	ENST00000361138	25	0		0		12	1,4,5,6,7,12,13,14,15,22,24,25
SMCHD1	ENST00000320876	48	0		0		15	4,6,8,11,17,18,19,20,21,23,29,39,45,47,48
SMDT1	ENST00000331479	2	2	1,2	2	1,2	2	1,2
SMG8	ENST00000300917	4	0		0		3	1,3,4
SMG9	ENST00000270066	13	0		0		2	2,13
SMIM1	ENST00000642557	2	0		0		0	
SMN1	ENST00000380707	8	5	1,2,4,5,7	8	1,2,3,4,5,6,7,8	8	1,2,3,4,5,6,7,8
SMN2	ENST00000380743	8	3	2,4,5	8	1,2,3,4,5,6,7,8	8	1,2,3,4,5,6,7,8
SMO	ENST00000249373	12	0		0		6	2,4,5,7,9,10
SMOC1	ENST00000361956	12	0		0		4	2,5,8,11
SMOC2	ENST00000356284	13	0		0		4	4,5,9,10
SMPD1	ENST00000342245	6	0		0		4	1,2,5,6
SMPD4	ENST00000680298	19	0		0		9	3,5,9,12,14,15,18,19,20
SMPDL3A	ENST00000368440	8	0		0		2	6,7
SMPX	ENST00000379494	3	0		0		3	2,3,4
SMS	ENST00000404933	11	0		0		11	1,2,3,4,5,6,7,8,9,10,11
SMURF2	ENST00000262435	19	0		0		3	11,12,16
SMYD1	ENST00000419482	10	0		0		5	2,3,4,6,10
SNAI1	ENST00000244050	3	0		0		3	1,2,3
SNAI2	ENST00000020945	3	0		0		1	2
SNAP25	ENST00000254976	7	0		0		1	6
SNAP29	ENST00000215730	5	0		0		3	1,2,4
SNAPC4	ENST00000684778	22	0		0		7	4,8,9,10,14,18,19
SNAPIN	ENST00000368685	4	0		0		1	1
SNCA	ENST00000394991	5	0		0		3	4,5,6
SNCB	ENST00000393693	5	0		0		0	
SNF8	ENST00000502492	8	0		0		2	3,6
SNIP1	ENST00000296215	4	0		0		3	1,3,4
SNRNP200	ENST00000323853	45	0		0		18	1,2,3,12,13,16,17,18,19,20,26,27,28,29,30,32,33,39
SNRPA	ENST00000243563	6	0		0		2	2,6
SNRPB	ENST00000381342	7	0		0		3	3,4,7
SNRPE	ENST00000414487	5	0		0		1	5
SNRPN	ENST00000390687	7	0		0		1	7
SNTA1	ENST00000217381	8	0		0		5	2,4,6,7,8
SNUPN	ENST00000308588	8	0		0		2	7,9
SNX10	ENST00000338523	6	0		0		2	5,6
SNX14	ENST00000314673	29	0		0		15	1,4,5,6,8,11,13,14,15,18,21,22,23,25,28
SNX27	ENST00000458013	12	0		0		5	2,3,6,7,8
SNX3	ENST00000230085	4	0		0		1	2
SOBP	ENST00000317357	6	0		0		3	1,2,6
SOCS1	ENST00000332029	1	0		0		1	2
SOCS4	ENST00000555846	1	0		0		1	3
SOD1	ENST00000270142	5	0		0		2	2,5
SOD2	ENST00000538183	5	0		0		1	2
